REGIAO:;S
UF:;SC
ESTACAO:;RIO DO CAMPO
CODIGO (WMO):;A861
LATITUDE:;-26,93749999
LONGITUDE:;-50,14555555
ALTITUDE:;591,67
DATA DE FUNDACAO:;10/03/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/10/26;1000 UTC;0;944,9;944,9;944,1;481,9;18,8;12,9;18,9;17,3;13,5;12,8;78;68;69;175;4,8;2;
2024/10/26;1100 UTC;0;945,7;945,8;944,9;1202,2;20;12,8;20;18,8;13,2;12,4;69;62;64;161;8,7;3,6;
2024/10/26;1200 UTC;0;945,8;945,9;945,6;2293,3;21,9;13;22;20;13,1;11,3;63;54;57;169;10,2;3,2;
2024/10/26;1300 UTC;0;945,9;946,1;945,7;2989,8;22,9;10,7;23,1;21,7;13,7;10,4;59;45;46;211;10,4;4,6;
2024/10/26;1400 UTC;0;945,5;946,1;945,4;3518,1;24,5;9,3;25;23;11,8;9,3;49;38;38;200;9,2;3,4;
2024/10/26;1500 UTC;0;945;945,5;944,9;3843,6;25,6;12,2;26;23,9;12,2;9;45;35;43;135;8,1;3,1;
2024/10/26;1600 UTC;0;944,6;945;944,5;3871,5;27;8,1;27,4;25,1;11,7;7,4;43;29;30;132;8,4;2,7;
2024/10/26;1700 UTC;0;943,9;944,5;943,9;3595,6;28,8;9;28,8;26,3;10,1;7,4;34;27;29;203;7,3;2;
2024/10/26;1800 UTC;0;943,6;943,9;943,5;3221,9;28,2;6,8;28,8;27,5;9,1;6,6;30;25;26;134;6,5;2,9;
2024/10/26;1900 UTC;0;943,4;943,6;943,4;2622,7;28,2;6,3;29,3;27,9;8,7;5,9;29;24;25;146;6,5;3,1;
2024/10/26;2000 UTC;0;943,8;943,8;943,3;1658,1;28;6,3;28,5;28;8,2;5,6;28;24;25;148;6,5;2,7;
2024/10/26;2100 UTC;0;944,3;944,3;943,8;756,4;27,1;8,2;28,1;27;8,2;6;30;25;30;166;5,7;1,4;
2024/10/26;2200 UTC;0;944,7;944,8;944,3;97,7;24;9,1;27,1;24;9,5;7,2;40;30;39;140;5,3;2,1;
2024/10/26;2300 UTC;0;946,2;946,2;944,7;;21,9;10,1;24,2;21,5;10,9;8,7;51;37;47;159;4,2;1,3;
2024/10/27;0000 UTC;0;947,7;947,7;946,2;;20,1;11,4;22,2;20,1;11,6;9,1;58;44;57;87;3,3;,2;
2024/10/27;0100 UTC;0;948,8;948,8;947,7;;18;13,7;20,1;17,8;13,7;11,7;76;57;76;235;2,1;,4;
2024/10/27;0200 UTC;0;949,6;949,6;948,8;;17,5;13,8;18,2;17;15;13,6;83;76;79;206;2,8;1,2;
2024/10/27;0300 UTC;0;949,7;949,8;949,5;;16,9;14,5;17,5;16,9;14,6;13,8;86;79;86;209;2,6;1,4;
2024/10/27;0400 UTC;0;949,5;949,8;949,5;;17,3;14,2;17,5;16,9;14,7;14,2;87;82;82;356;4;2,4;
2024/10/27;0500 UTC;0;949,4;949,6;949,4;,2;16,8;13,6;17,4;16,8;14,2;13,6;83;81;82;359;5,4;3,1;
2024/10/27;0600 UTC;0;949,5;949,6;949,4;;16;13,1;16,8;16;13,7;13,1;84;82;83;3;6,6;2,6;
2024/10/27;0700 UTC;0;949,8;949,8;949,4;;16;12,6;16,1;16;13,3;12,6;84;80;80;349;5,1;2,5;
2024/10/27;0800 UTC;0;950,3;950,3;949,7;;15,8;12,7;16;15,8;12,8;12,5;82;80;82;317;4;1,8;
2024/10/27;0900 UTC;0;950,9;950,9;950,3;3,5;15,9;12,9;15,9;15,7;13,1;12,7;84;82;83;345;3,2;,5;
2024/10/27;1000 UTC;0;951,7;951,7;950,9;86,1;16;13,2;16;15,9;13,2;12,9;83;82;83;360;2,5;1,6;
2024/10/27;1100 UTC;0;952,3;952,3;951,7;176,5;16,3;13,2;16,3;16;13,3;12,9;83;81;82;23;4;1,8;
2024/10/27;1200 UTC;0;953,1;953,1;952,3;416,9;17;13;17;16,2;13,4;12,6;82;77;77;20;3,8;2,1;
2024/10/27;1300 UTC;0;953,3;953,3;953;846;17,5;12,7;17,7;16,9;13,5;12,4;78;73;74;358;5;2,7;
2024/10/27;1400 UTC;0;953,1;953,3;953,1;618,1;17,7;13,3;17,9;17,4;13,3;12,6;75;73;75;21;4,6;2,7;
2024/10/27;1500 UTC;0;953,1;953,1;953;625,9;17,9;13,1;18;17,6;13,3;12,8;75;73;74;1;4;1,8;
2024/10/27;1600 UTC;0;952,2;953,1;952,2;1544,4;19,3;13,7;19,3;17,8;13,8;12,9;75;69;70;76;3,4;1,4;
2024/10/27;1700 UTC;0;951,3;952,2;951,3;3405,8;21,5;14,2;21,9;19,3;15,2;12,8;71;60;63;341;4,1;2,3;
2024/10/27;1800 UTC;0;950,5;951,3;950,5;2619,4;22,3;13,3;22,6;21,2;15;13,1;63;56;57;333;5,6;1,9;
2024/10/27;1900 UTC;0;950;950,5;950;1926,1;22,9;13,9;23,4;21,8;14,7;13,1;61;55;57;7;6,5;1,4;
2024/10/27;2000 UTC;0;950,1;950,1;949,9;939,7;21,3;14,2;23,5;21,3;14,6;13,3;65;54;64;93;5,8;1,6;
2024/10/27;2100 UTC;0;950,4;950,4;950,1;201,7;20,1;14,4;21,5;20;14,6;14;70;63;70;36;5,1;2,3;
2024/10/27;2200 UTC;0;950,8;950,8;950,4;30,8;18,6;13,9;20,1;18,6;14,4;13,8;74;69;74;29;5,6;1,6;
2024/10/27;2300 UTC;0;951,5;951,5;950,8;;17,5;13,4;18,6;17,5;14;13,3;77;74;77;16;5,7;2;
2024/10/28;0000 UTC;0;952,1;952,1;951,5;;16,6;13,2;17,5;16,6;13,4;13,1;81;76;81;19;4,1;2,4;
2024/10/28;0100 UTC;0;952,9;952,9;952,1;;16,1;12,7;16,6;16;13,3;12,6;82;80;80;351;4,9;3;
2024/10/28;0200 UTC;0;952,8;953;952,8;;15,9;12,6;16,2;15,8;12,8;12,5;81;79;81;358;6,2;3,3;
2024/10/28;0300 UTC;0;952,4;952,8;952,4;;15,8;12,3;16;15,8;12,7;12,3;82;79;79;16;6,2;2,3;
2024/10/28;0400 UTC;0;952,2;952,4;952,1;;15,5;12,2;15,8;15,5;12,5;12,1;81;80;80;19;5,5;2,2;
2024/10/28;0500 UTC;0;952;952,2;952;;15,3;12;15,5;15,3;12,2;11,9;81;80;81;351;4,1;1,8;
2024/10/28;0600 UTC;0;951,4;952;951,4;;15,2;12,2;15,4;15,2;12,2;11,8;83;80;83;337;2,9;,2;
2024/10/28;0700 UTC;0;951,2;951,4;951,1;;15,1;12,1;15,2;15,1;12,3;12,1;83;82;82;338;1,5;,6;
2024/10/28;0800 UTC;0;951,5;951,5;951,1;;14,7;12,4;15,1;14,7;12,6;12;86;82;86;265;1,1;0;
2024/10/28;0900 UTC;0;951,9;951,9;951,4;13,6;14,2;12,6;14,7;14,2;12,6;12,3;90;86;90;202;0;0;
2024/10/28;1000 UTC;0;952,5;952,5;951,9;196,6;15,2;13;15,2;14,2;13;12,5;90;86;87;171;1,1;,1;
2024/10/28;1100 UTC;0;952,8;952,8;952,5;511,9;15,9;12,8;15,9;15,2;13,4;12,6;87;82;82;151;1,9;,6;
2024/10/28;1200 UTC;0;952,8;952,9;952,7;1130,7;18,2;13,6;18,2;15,9;13,6;12,3;83;74;75;336;3,9;,8;
2024/10/28;1300 UTC;0;952,6;952,8;952,5;1624,3;18,6;13,2;18,8;17,8;13,6;12,6;75;69;71;357;3,5;1,9;
2024/10/28;1400 UTC;0;952;952,6;952;1494,4;19,8;13;19,8;18,5;13,6;12,4;71;64;65;354;4,4;2,6;
2024/10/28;1500 UTC;0;951,3;952;951,2;2348,4;21;13;22;19,5;14,6;12,6;66;58;60;337;5,2;1,9;
2024/10/28;1600 UTC;0;950,1;951,3;950,1;3147,8;22,8;13,9;23,1;21;14,8;13,1;64;57;57;28;6,2;3,2;
2024/10/28;1700 UTC;0;948,9;950,1;948,9;3277,7;24,1;14,8;24,5;22,6;15,4;13,7;59;54;56;38;5,9;1,8;
2024/10/28;1800 UTC;0;948;948,9;948;3135,3;25,4;15;25,8;24,1;15,7;14,2;57;51;52;3;5,2;2,6;
2024/10/28;1900 UTC;0;947,2;948;947,2;2463,6;25,9;15,2;26,2;25,2;15,5;14,4;54;49;52;22;5,1;3,2;
2024/10/28;2000 UTC;0;947,1;947,3;947;1617,2;26,4;15;26,6;25,9;15,4;14,3;51;47;50;32;4,9;2,2;
2024/10/28;2100 UTC;0;947,4;947,4;947,1;868,6;24,6;15,9;26,5;24,6;16,3;14,8;58;49;58;117;5,7;2,8;
2024/10/28;2200 UTC;0;947,8;947,8;947,4;82,7;21,9;16,3;24,6;21,9;16,5;15,9;70;58;70;151;4,9;,7;
2024/10/28;2300 UTC;0;948,3;948,3;947,8;;20,4;16,6;21,9;20,1;16,7;16,3;80;70;79;307;1,7;,1;
2024/10/29;0000 UTC;0;948,7;948,7;948,3;;18,9;16,4;20,4;18,9;16,7;16,3;86;79;86;152;1,5;,4;
2024/10/29;0100 UTC;0;949,4;949,4;948,7;;17,8;16,3;18,9;17,7;16,5;16,2;91;86;91;312;1,3;,5;
2024/10/29;0200 UTC;0;949,6;949,7;949,4;;18,2;16,8;18,3;17,6;16,8;16,1;93;90;91;278;1;0;
2024/10/29;0300 UTC;0;949,5;949,7;949,4;;18,3;16,6;18,4;18,2;16,9;16,6;91;90;90;198;1,3;,2;
2024/10/29;0400 UTC;0;949;949,5;949;;18,1;16,7;18,3;18;16,7;16,5;92;90;92;244;1,5;0;
2024/10/29;0500 UTC;0;948,3;949;948,3;;17,8;16,8;18,1;17,8;16,8;16,7;94;92;94;172;1,2;0;
2024/10/29;0600 UTC;0;948;948,3;947,9;;17,8;17;17,8;17,7;17;16,8;95;94;95;298;,9;0;
2024/10/29;0700 UTC;0;948,1;948,1;947,9;;17,9;17,1;18;17,8;17,1;17;95;95;95;149;,9;0;
2024/10/29;0800 UTC;0;948,5;948,5;948,1;;17,9;17,1;17,9;17,8;17,2;17;95;95;95;204;0;0;
2024/10/29;0900 UTC;0;949;949;948,5;4,6;18,2;17,3;18,3;17,9;17,4;17,1;95;94;94;12;1,4;,9;
2024/10/29;1000 UTC;0;949,7;949,7;949;93,1;18,4;17,1;18,4;18,2;17,3;17,1;94;92;92;356;2,5;0;
2024/10/29;1100 UTC;0;950,2;950,3;949,7;261,4;18,9;17;19;18,3;17,2;16,9;92;88;89;5;2,9;,4;
2024/10/29;1200 UTC;0;950,5;950,5;950,2;616,2;19,8;17,1;19,8;18,9;17,3;16,7;89;83;84;20;3,8;2,4;
2024/10/29;1300 UTC;0;950,5;950,5;950,4;601,9;20,3;17;20,3;19,6;17,1;16,6;84;81;81;28;3,5;2;
2024/10/29;1400 UTC;0;950,3;950,5;950,3;852,5;20,9;16,9;21;20,2;17,3;16,7;82;78;78;350;3,6;1,8;
2024/10/29;1500 UTC;0;949,8;950,3;949,8;845,9;21,2;16,9;21,4;20,7;17,4;16,7;80;76;76;14;3,8;1,5;
2024/10/29;1600 UTC;0;948,9;949,8;948,9;984,1;21,9;17,2;22;21,1;17,5;16,8;78;74;75;5;3,6;2;
2024/10/29;1700 UTC;0;947,8;948,9;947,8;2543;24,7;18,5;24,7;21,9;18,9;17;76;68;68;303;5,1;1,9;
2024/10/29;1800 UTC;0;947,1;947,8;947,1;2778,8;24,8;17;25,8;23,6;18,6;16,6;72;59;62;323;4,7;1,7;
2024/10/29;1900 UTC;0;946,1;947,1;946,1;1395,9;25,1;17,3;26,8;24,6;18,2;16,9;66;56;62;29;3,9;,6;
2024/10/29;2000 UTC;0;945,6;946,2;945,6;1259,8;25,8;17,7;26,9;25,1;18,4;17,1;65;57;61;349;4,3;,4;
2024/10/29;2100 UTC;0;946,1;946,1;945,4;752,2;25,1;18,1;26,2;25;18,4;17,4;67;60;65;262;3,3;2;
2024/10/29;2200 UTC;0;946,6;946,6;946,1;79,8;22,6;18,5;25,1;22,6;18,5;17,9;78;65;78;300;3,5;,6;
2024/10/29;2300 UTC;0;947,4;947,4;946,6;;22,3;18;22,6;21,4;18,7;18;84;77;77;12;2,9;1,5;
2024/10/30;0000 UTC;0;948;948,1;947,4;;22,1;17,7;22,4;22,1;18;17,7;77;75;76;335;4,8;2,2;
2024/10/30;0100 UTC;0;948,7;948,7;948;;21,1;17,7;22,1;21,1;17,9;17,4;81;76;81;186;4,3;,4;
2024/10/30;0200 UTC;0;948,9;948,9;948,7;;20,5;18,1;21;20,3;18,1;17,6;86;81;86;7;1,4;,4;
2024/10/30;0300 UTC;0;948,7;948,9;948,7;;20,5;17,5;20,9;20,5;18,2;17,4;86;81;83;36;3,9;1,5;
2024/10/30;0400 UTC;0;948,4;948,7;948,4;;20,1;17,1;20,5;20,1;17,5;17;84;82;83;18;3,6;2;
2024/10/30;0500 UTC;0;948,1;948,4;948,1;;19,7;17,1;20,1;19,6;17,2;17,1;86;83;85;337;3,6;,7;
2024/10/30;0600 UTC;0;947,7;948,1;947,7;;19,5;16,8;19,7;19,5;17,1;16,7;85;84;84;12;2;1,3;
2024/10/30;0700 UTC;0;947,9;947,9;947,7;;18,5;16,5;19,5;18,5;16,8;16,5;88;84;88;340;2,2;,9;
2024/10/30;0800 UTC;0;948,2;948,2;947,9;;18,5;16,9;18,7;18,4;16,9;16,5;91;88;91;224;1,5;0;
2024/10/30;0900 UTC;0;948,7;948,7;948,2;11,7;18,4;17;18,6;18,3;17,1;16,9;92;91;91;290;1,4;,1;
2024/10/30;1000 UTC;0;949,3;949,3;948,7;403,7;20,3;16,5;20,8;18,4;17,6;16,5;91;79;79;53;2;,5;
2024/10/30;1100 UTC;0;949,6;949,7;949,3;1427,9;20,9;16,1;22;20,2;17,2;16;81;71;74;34;4;1,9;
2024/10/30;1200 UTC;0;949,7;949,8;949,6;1966,4;22,6;15,8;23,3;20,7;16,9;15,5;76;64;65;36;4;1,4;
2024/10/30;1300 UTC;0;949,7;949,8;949,6;2271,6;23,7;14,6;24,6;21,6;17;14,4;70;55;57;16;4,2;2,5;
2024/10/30;1400 UTC;0;949,1;949,7;949,1;3466;25,1;15,5;25,2;23,6;15,7;14,4;60;53;55;332;5,2;2,3;
2024/10/30;1500 UTC;0;948,2;949,1;948,2;3555,1;26,2;15,5;26,2;24,8;16,8;13,8;57;49;52;354;5,5;1,6;
2024/10/30;1600 UTC;0;947,5;948,2;947,5;3662,5;26,6;13,9;27,8;25,5;16,4;13,5;53;43;46;74;5,9;1,8;
2024/10/30;1700 UTC;0;946,8;947,5;946,8;3297,4;27,4;13,8;28,1;25,8;15,5;13,5;50;43;43;27;5,9;3,6;
2024/10/30;1800 UTC;0;946,1;946,8;946,1;3086,8;28,5;13,6;28,7;27;15,1;12,8;46;38;40;55;6,7;2;
2024/10/30;1900 UTC;0;945,7;946,1;945,6;1901,2;27,7;14,1;28,6;27,2;14,8;12,8;45;39;43;11;6,3;3,3;
2024/10/30;2000 UTC;0;945,5;945,7;945,5;888,1;27,4;14,6;27,7;26,6;14,6;13,4;46;43;46;29;6,4;3,6;
2024/10/30;2100 UTC;0;946;946;945,4;208,2;25,2;15,1;27,4;25,2;15,2;14;53;45;53;45;6,9;3,6;
2024/10/30;2200 UTC;0;946,9;946,9;946;84,6;22,9;16,2;25,2;22,9;16,5;15,2;66;54;66;30;10;5,1;
2024/10/30;2300 UTC;0;948,3;948,3;946,9;;21,5;16,5;22,9;21,5;16,7;16,1;73;66;73;52;10;3,4;
2024/10/31;0000 UTC;0;949;949;948,3;;20,7;16,2;21,5;20,7;16,6;16,2;76;73;76;28;6,4;2,8;
2024/10/31;0100 UTC;0;949,4;949,4;949;;20,2;15,6;20,7;20,1;16,4;15,6;77;75;75;59;6,3;1,9;
2024/10/31;0200 UTC;0;949,5;949,6;949,4;;19,9;15,5;20,2;19,9;15,7;15,4;76;75;76;66;4,1;1,4;
2024/10/31;0300 UTC;0;949,4;949,5;949,4;;18,9;15,7;20;18,9;15,9;15,3;82;75;82;56;3,5;1,5;
2024/10/31;0400 UTC;0;949,1;949,5;949,1;;18,6;15,7;19,1;18,6;15,8;15,5;84;80;83;57;3,8;1,1;
2024/10/31;0500 UTC;0;948,8;949,1;948,7;;18,3;15,6;18,6;18,3;15,7;15,4;84;83;84;359;2,6;,9;
2024/10/31;0600 UTC;0;948,5;948,8;948,4;;17,5;16;18,3;17,5;16;15,5;91;84;91;352;3,7;0;
2024/10/31;0700 UTC;,2;948,4;948,5;948,3;;17,3;16,3;17,5;17,3;16,3;16;94;91;94;347;0;0;
2024/10/31;0800 UTC;,4;948,7;948,7;948,3;;17,1;16;17,4;17;16,4;15,8;94;91;94;7;3,3;0;
2024/10/31;0900 UTC;0;949,1;949,1;948,7;21,3;17,1;15,6;17,4;17;16,2;15,5;94;89;91;357;3,7;,3;
2024/10/31;1000 UTC;0;949,8;949,8;949,1;282,2;17,7;15,3;17,9;17,1;15,8;15,1;91;84;86;8;3,7;2;
2024/10/31;1100 UTC;0;950,5;950,5;949,8;609,4;17,6;15,4;18,5;17,6;16;15,2;88;82;87;10;4,3;2,2;
2024/10/31;1200 UTC;0;950,8;950,8;950,5;1946,9;20,5;15,9;20,7;17,4;17;15,4;90;73;75;25;4,3;2,2;
2024/10/31;1300 UTC;0;950,7;950,9;950,6;2477,3;21,4;15,4;22,3;19,7;16,5;15,2;77;67;69;26;4,1;1,9;
2024/10/31;1400 UTC;0;950,5;950,8;950,4;2024,7;21,3;16;22,1;20,7;16,3;15,2;73;67;72;31;5,4;2,8;
2024/10/31;1500 UTC;0;949,4;950,5;949,4;2782,3;23,7;15,7;23,7;21,4;16,6;15;72;61;61;5;5,9;2,4;
2024/10/31;1600 UTC;,2;948,7;949,4;948,7;2764,3;24,4;15,7;24,5;22,9;16,5;14,7;63;58;58;47;6,1;3,6;
2024/10/31;1700 UTC;0;947,6;948,7;947,6;2459,4;24,2;15,5;25;23,8;16,2;14,8;60;55;58;67;6,6;2,6;
2024/10/31;1800 UTC;0;946,8;947,6;946,8;2410,8;24,9;15,5;26;24,2;16,4;15;59;53;56;36;7,9;3,5;
2024/10/31;1900 UTC;0;946,4;946,8;946,3;2186,5;24;14,8;25,7;24;16;14,8;57;54;56;48;9,3;4,7;
2024/10/31;2000 UTC;0;946,4;946,4;946,1;698,5;23,7;14,7;24,2;23,7;15,3;14,6;58;56;57;49;7,2;3,6;
2024/10/31;2100 UTC;0;946,4;946,6;946,2;333,7;22,1;15;23,9;22,1;15,2;14,7;64;57;64;34;8,9;4,3;
2024/10/31;2200 UTC;0;947,3;947,3;946,4;32,2;20,4;14,4;22,1;20,4;15,1;14,4;69;64;69;20;9,3;4,7;
2024/10/31;2300 UTC;0;948,2;948,3;947,3;;19,3;13,9;20,4;19,3;14,5;13,9;73;69;71;11;8,2;3,1;
2024/11/01;0000 UTC;0;949,2;949,3;948,2;;18,6;13,8;19,3;18,5;13,9;13,6;74;71;73;358;8,1;2,2;
2024/11/01;0100 UTC;0;949,5;949,5;949,2;;18,1;13,6;18,7;18;13,9;13,5;76;73;75;359;5,6;2,1;
2024/11/01;0200 UTC;0;949,6;949,6;949,5;;17,5;13,5;18,2;17,5;13,6;13,3;78;74;77;336;4,2;,7;
2024/11/01;0300 UTC;0;949,5;949,9;949,5;;17,6;13,6;17,7;17,5;13,9;13,5;79;77;77;17;2,1;1,3;
2024/11/01;0400 UTC;0;949,1;949,8;949,1;;16,5;13,9;17,7;16,5;14;13,6;84;77;84;294;4;1,3;
2024/11/01;0500 UTC;0;949;949,2;948,9;;15,5;13,7;16,5;15,5;14;13,6;89;84;89;342;2,4;0;
2024/11/01;0600 UTC;0;949,2;949,2;949;;15,3;13,9;15,6;15,3;14,1;13,8;91;89;91;31;1,6;,8;
2024/11/01;0700 UTC;0;949;949,2;948,9;;14,5;13,6;15,3;14,5;13,9;13,4;94;91;94;234;1,6;0;
2024/11/01;0800 UTC;0;948,8;949;948,8;;13,7;13;14,6;13,7;13,7;13;95;94;95;103;,8;0;
2024/11/01;0900 UTC;0;949,3;949,3;948,7;14,8;13,8;13,3;14;13,5;13,4;12,8;96;95;96;310;1,7;,2;
2024/11/01;1000 UTC;0;949,7;949,7;949,3;333,6;14;13,5;14,2;13,8;13,7;13,3;97;96;97;345;1,6;0;
2024/11/01;1100 UTC;0;949,8;949,8;949,5;837,5;15,9;14;16,1;14;14,9;13,5;97;88;88;129;2;1;
2024/11/01;1200 UTC;0;949,6;950;949,5;2028,8;19,7;13,6;19,9;15,9;15,1;13,2;88;66;68;30;5,6;3,3;
2024/11/01;1300 UTC;0;949,3;949,6;949,2;3084,7;22,1;14;22,6;19,7;14,1;13,3;68;57;60;3;7,4;4;
2024/11/01;1400 UTC;0;948,7;949,3;948,7;3295,5;22;13,2;22,8;21,2;14,2;12,8;60;55;57;357;7,4;3,3;
2024/11/01;1500 UTC;0;947,9;948,7;947,9;3744,7;23,3;13,3;24,1;21,7;14,5;13;60;51;53;358;6,4;3,5;
2024/11/01;1600 UTC;0;947,1;947,9;947,1;3862,7;25,3;14,1;25,4;23,2;15;13;55;47;50;349;6,7;3,1;
2024/11/01;1700 UTC;0;946,3;947,1;946,1;3515,1;26,7;14,6;26,7;25,1;14,6;12,4;51;43;47;5;8,9;2,7;
2024/11/01;1800 UTC;0;945,4;946,3;945,4;2766,9;26;14;27;25,7;14,5;12,8;49;44;47;83;8,9;2,1;
2024/11/01;1900 UTC;0;945,1;945,4;944,9;1805,3;26,1;14,2;26,8;25,8;14,9;13,2;49;45;48;70;6,6;2,6;
2024/11/01;2000 UTC;0;944,8;945,1;944,7;1503,2;25,7;15,7;26,7;25,7;15,8;14,3;54;48;54;25;6,2;3,9;
2024/11/01;2100 UTC;0;945,1;945,1;944,6;305,4;23,7;16,1;25,7;23,7;16,1;15,6;63;54;63;56;7,8;2,5;
2024/11/01;2200 UTC;0;946;946;945,1;67,7;22,3;16,2;23,7;22,3;16,4;15,9;69;62;68;43;5,2;2,2;
2024/11/01;2300 UTC;0;947;947;946;;21,5;16,2;22,3;21,4;16,3;16,1;73;68;72;27;5,8;1,1;
2024/11/02;0000 UTC;0;947,9;947,9;947;;20,7;16;21,5;20,6;16,2;15,8;75;72;74;24;5,6;2,4;
2024/11/02;0100 UTC;0;948,7;948,7;947,9;;20,1;16;20,7;20,1;16;15,8;77;74;77;15;6,3;2,5;
2024/11/02;0200 UTC;0;948,5;948,8;948,5;;20;16,2;20,2;20;16,3;16;79;77;79;6;4,7;1,9;
2024/11/02;0300 UTC;0;948,1;948,5;948;;19,5;16,3;20,1;19,5;16,3;16,1;82;78;82;333;3,1;,8;
2024/11/02;0400 UTC;0;947,4;948,1;947,4;;19,5;16,5;19,7;19,5;16,5;16,1;83;80;83;286;1,8;,3;
2024/11/02;0500 UTC;0;946,4;947,4;946,4;;19,3;16,6;19,5;19,3;16,8;16,3;85;82;84;249;2,1;1;
2024/11/02;0600 UTC;0;946,3;946,5;946,1;;18,9;16,6;19,3;18,9;16,8;16,5;87;84;87;349;2,4;1,7;
2024/11/02;0700 UTC;0;946,3;946,5;946,2;;18,2;17,1;18,8;18,2;17,1;16,6;93;87;93;127;2,4;,1;
2024/11/02;0800 UTC;0;946,8;946,9;946,3;;18,2;17,2;18,2;18;17,2;17;94;93;94;305;1,6;0;
2024/11/02;0900 UTC;0;947,9;947,9;946,8;1,8;18,3;17,2;18,4;18,2;17,3;17,1;94;93;94;248;1,7;0;
2024/11/02;1000 UTC;0;948,4;948,4;947,9;67,5;18,6;17,4;18,6;18,3;17,4;17,2;94;92;92;133;1,7;,8;
2024/11/02;1100 UTC;0;948,9;948,9;948,4;285;19,3;17,6;19,3;18,6;17,7;17,3;92;90;90;211;1,5;,8;
2024/11/02;1200 UTC;0;949,3;949,3;948,9;520,5;20,4;17,5;20,5;19,3;17,9;17,4;90;83;83;39;2;,3;
2024/11/02;1300 UTC;,2;949,4;949,4;949,3;588;20,8;17,7;20,8;20,3;17,9;17,3;85;82;83;20;2,3;,5;
2024/11/02;1400 UTC;0;949,2;949,4;949,2;890,5;21,3;18,6;21,3;20,4;19;17,9;88;82;84;164;2,8;,5;
2024/11/02;1500 UTC;0;948,6;949,2;948,6;1268,5;21,9;17,2;22,2;21,3;18,6;16,8;85;74;75;57;3,3;1,2;
2024/11/02;1600 UTC;0;947,9;948,6;947,9;860,4;22;17,1;22,3;21,9;17,6;16,8;76;72;74;30;3,8;2,3;
2024/11/02;1700 UTC;0;947,3;948;947,3;550,4;22,2;17,7;22,2;21,9;17,7;17;76;73;76;40;3,7;1,3;
2024/11/02;1800 UTC;0;946,7;947,3;946,7;507,2;21,7;18,4;22,3;21,7;18,5;17,3;82;75;82;72;2,5;1,1;
2024/11/02;1900 UTC;,4;946,2;946,7;946,2;409,9;20,8;19,1;21,7;20,8;19,2;18;90;80;90;199;2,3;,7;
2024/11/02;2000 UTC;,2;946,1;946,2;946;296,3;20,6;19,3;20,9;20,5;19,4;19;92;90;92;197;2,2;,6;
2024/11/02;2100 UTC;,8;946,3;946,3;946,1;75,7;20,1;19,1;20,6;20,1;19,3;19;94;92;94;212;2,2;0;
2024/11/02;2200 UTC;,6;946,6;946,6;946,3;9,6;20,1;19,1;20,2;20;19,2;19;95;94;94;294;0;0;
2024/11/02;2300 UTC;,8;947,2;947,2;946,6;;19,9;19;20,3;19,9;19,3;19;95;94;95;221;1,5;,4;
2024/11/03;0000 UTC;,8;947,4;947,4;947,2;;19,8;19,1;19,9;19,8;19,1;19;95;95;95;231;1,5;0;
2024/11/03;0100 UTC;,2;947,5;947,5;947,4;;20;18,9;20;19,8;19,2;18,9;95;93;93;1;1,8;0;
2024/11/03;0200 UTC;,4;947,6;947,6;947,5;;20;19;20,1;20;19;18,8;94;93;94;37;1,4;0;
2024/11/03;0300 UTC;,8;947,4;947,6;947,3;;19,6;18,9;20;19,6;19;18,8;95;94;95;198;0;0;
2024/11/03;0400 UTC;1,6;946,9;947,4;946,9;;19,7;19;19,7;19,6;19;18,8;96;95;96;126;0;0;
2024/11/03;0500 UTC;1,8;946,5;946,9;946,5;;19,6;19;19,7;19,5;19;18,9;96;96;96;174;0;0;
2024/11/03;0600 UTC;,8;945,8;946,5;945,8;;19,5;18,9;19,7;19,5;19;18,9;96;96;96;232;0;0;
2024/11/03;0700 UTC;,6;945,7;945,8;945,7;;19,7;18,9;19,7;19,5;19;18,9;96;95;95;334;1,6;,3;
2024/11/03;0800 UTC;,2;945,6;945,7;945,6;;19,6;18,5;19,8;19,6;18,9;18,5;95;93;93;360;2,9;,3;
2024/11/03;0900 UTC;0;946,3;946,3;945,6;9,5;19,6;18,3;19,7;19,5;18,5;18,3;93;92;92;352;3;,9;
2024/11/03;1000 UTC;0;946,9;946,9;946,3;164,9;19,9;18,5;20;19,6;18,6;18,2;92;91;91;337;2;,5;
